flight_id,flight_number,origin,destination,tail_number,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,distance_km,status,delay_minutes,delay_reason
3641,BF4641,JPA,SDU,PR-BFY17,2025-11-14T20:09,2025-11-14T22:18,2025-11-14T20:09,2025-11-14T22:23,1800,COMPLETED,0,none
3642,BF4642,THE,GIG,PR-BFY16,2026-05-02T04:23,2026-05-02T06:28,2026-05-02T04:23,2026-05-02T06:36,1800,COMPLETED,26,weather
3643,BF4643,JPA,RBR,PR-BFY19,2026-05-18T23:48,2026-05-19T02:29,2026-05-19T02:41,2026-05-19T05:19,2000,COMPLETED,173,mechanical
3644,BF4644,SDU,CGH,PR-BFY05,2025-08-26T18:26,2025-08-26T19:13,2025-08-26T18:26,2025-08-26T19:19,400,COMPLETED,0,none
3645,BF4645,GYN,CGB,PR-BFY19,2025-09-17T18:51,2025-09-17T19:51,2025-09-17T18:51,2025-09-17T19:54,700,COMPLETED,0,none
3646,BF4646,MCZ,RBR,PR-BFY19,2025-10-22T23:07,2025-10-23T01:51,2025-10-22T23:07,2025-10-23T01:51,2000,COMPLETED,0,none
3647,BF4647,PMW,GIG,PR-BFY11,2026-02-06T06:05,2026-02-06T09:42,2026-02-06T06:05,2026-02-06T09:48,2800,COMPLETED,0,none
3648,BF4648,BEL,GIG,PR-BFY03,2025-07-27T07:21,2025-07-27T10:54,2025-07-27T07:21,2025-07-27T11:03,2800,COMPLETED,0,none
3649,BF4649,CGR,MCZ,PR-BFY10,2025-09-29T01:22,2025-09-29T03:19,2025-09-29T01:22,2025-09-29T03:28,1700,COMPLETED,0,none
3650,BF4650,THE,RBR,PR-BFY18,2025-08-20T14:36,2025-08-20T17:21,2025-08-20T14:36,2025-08-20T17:25,2000,COMPLETED,0,none
3651,BF4651,BEL,IGU,PR-BFY20,2025-11-21T11:15,2025-11-21T15:45,2025-11-21T11:15,2025-11-21T15:51,3500,COMPLETED,0,none
3652,BF4652,VCP,FOR,PR-BFY15,2025-11-21T02:42,2025-11-21T05:09,2025-11-21T04:13,2025-11-21T06:50,1800,COMPLETED,91,weather
3653,BF4653,GYN,BEL,PR-BFY10,2026-04-13T04:57,2026-04-13T07:39,2026-04-13T04:57,2026-04-13T07:42,2000,COMPLETED,0,none
3654,BF4654,BSB,AJU,PR-BFY20,2026-01-09T14:47,2026-01-09T16:50,2026-01-09T14:47,2026-01-09T16:54,1700,COMPLETED,0,none
3655,BF4655,RBR,IGU,PR-BFY16,2026-05-27T17:52,2026-05-27T22:09,2026-05-27T17:52,2026-05-27T22:15,3500,COMPLETED,0,none
3656,BF4656,GIG,POA,PR-BFY06,2026-03-23T17:07,2026-03-23T18:21,2026-03-23T17:07,2026-03-23T18:17,800,COMPLETED,0,none
3657,BF4657,JPA,NAT,PR-BFY10,2025-07-05T03:12,2025-07-05T04:11,2025-07-05T03:12,2025-07-05T04:06,600,COMPLETED,0,none
3658,BF4658,SDU,CWB,PR-BFY02,2026-05-09T21:34,2026-05-09T22:42,2026-05-09T21:34,2026-05-09T22:37,800,COMPLETED,0,none
3659,BF4659,NAT,CGR,PR-BFY05,2025-06-07T21:44,2025-06-08T00:00,2025-06-08T00:57,2025-06-08T03:15,1700,COMPLETED,193,weather
3660,BF4660,CGR,PMW,PR-BFY05,2025-10-01T04:23,2025-10-01T06:55,2025-10-01T04:23,2025-10-01T06:54,2000,COMPLETED,0,none
3661,BF4661,POA,CGB,PR-BFY02,2025-09-20T23:40,2025-09-21T01:36,2025-09-20T23:40,2025-09-21T01:38,1300,COMPLETED,120,weather
3662,BF4662,JPA,BEL,PR-BFY04,2025-08-01T13:14,2025-08-01T15:56,2025-08-01T13:14,2025-08-01T15:52,2000,COMPLETED,0,none
3663,BF4663,AJU,CWB,PR-BFY06,2025-09-16T23:52,2025-09-17T03:26,2025-09-17T03:08,2025-09-17T06:51,2800,COMPLETED,196,crew
3664,BF4664,FLN,CGR,PR-BFY19,2025-07-18T22:31,2025-07-19T00:06,2025-07-18T22:31,2025-07-19T00:14,1300,COMPLETED,0,none
3665,BF4665,BEL,GRU,PR-BFY07,2025-06-09T09:25,2025-06-09T13:05,2025-06-09T10:48,2025-06-09T14:30,2800,COMPLETED,83,weather
3666,BF4666,CWB,MCZ,PR-BFY11,2025-12-16T17:13,2025-12-16T20:47,2025-12-16T17:13,2025-12-16T20:49,2800,COMPLETED,0,none
3667,BF4667,JPA,NVT,PR-BFY12,2026-03-30T12:18,2026-03-30T16:07,2026-03-30T12:18,2026-03-30T16:04,2800,COMPLETED,0,none
3668,BF4668,GYN,RBR,PR-BFY10,2025-06-15T11:24,2025-06-15T14:09,2025-06-15T11:24,2025-06-15T14:09,2000,COMPLETED,125,atc
3669,BF4669,IGU,MAO,PR-BFY20,2025-11-20T01:15,2025-11-20T05:39,2025-11-20T01:15,2025-11-20T05:38,3500,COMPLETED,25,operational
3670,BF4670,NAT,GRU,PR-BFY15,2025-06-28T14:58,2025-06-28T17:25,2025-06-28T14:58,2025-06-28T17:29,1800,COMPLETED,0,none
3671,BF4671,NVT,VCP,PR-BFY11,2026-01-14T00:28,2026-01-14T01:27,2026-01-14T02:51,2026-01-14T03:55,800,COMPLETED,143,mechanical
3672,BF4672,CGB,THE,PR-BFY04,2025-07-09T05:27,2025-07-09T07:46,2025-07-09T05:27,2025-07-09T07:48,1700,COMPLETED,0,none
3673,BF4673,FLN,MCZ,PR-BFY12,2026-05-25T18:43,2026-05-25T22:22,2026-05-25T18:43,2026-05-25T22:30,2800,COMPLETED,195,mechanical
3674,BF4674,BEL,RBR,PR-BFY08,2025-12-12T21:20,2025-12-12T23:10,2025-12-12T21:20,2025-12-12T23:14,1200,COMPLETED,0,none
3675,BF4675,AJU,NAT,PR-BFY12,2026-03-19T10:47,2026-03-19T11:40,2026-03-19T10:47,2026-03-19T11:40,600,COMPLETED,96,weather
3676,BF4676,CNF,FOR,PR-BFY08,2026-05-08T09:02,2026-05-08T11:24,2026-05-08T09:02,2026-05-08T11:25,1800,COMPLETED,0,none
3677,BF4677,MCP,BEL,PR-BFY09,2025-08-11T19:17,2025-08-11T21:05,2025-08-11T19:17,2025-08-11T21:07,1200,COMPLETED,20,atc
3678,BF4678,CWB,GYN,PR-BFY06,2025-10-30T14:24,2025-10-30T15:52,2025-10-30T15:37,2025-10-30T17:03,1300,COMPLETED,73,atc
3679,BF4679,SDU,CWB,PR-BFY07,2026-05-13T08:38,2026-05-13T09:57,2026-05-13T11:35,2026-05-13T13:00,800,COMPLETED,177,crew
3680,BF4680,THE,BVB,PR-BFY03,2026-04-30T23:14,2026-05-01T01:39,2026-05-01T00:27,2026-05-01T02:57,2000,COMPLETED,73,weather
3681,BF4681,FLN,CGH,PR-BFY16,2025-08-31T09:30,2025-08-31T10:27,2025-08-31T09:30,2025-08-31T10:22,800,COMPLETED,0,none
3682,BF4682,THE,VCP,PR-BFY02,2026-02-22T05:58,2026-02-22T08:33,2026-02-22T05:58,2026-02-22T08:43,1800,COMPLETED,0,none
3683,BF4683,BEL,NAT,PR-BFY05,2025-12-12T06:11,2025-12-12T08:51,2025-12-12T06:11,2025-12-12T08:50,2000,COMPLETED,0,none
3684,BF4684,RBR,MCZ,PR-BFY19,2026-01-04T20:05,2026-01-04T22:55,2026-01-04T20:05,2026-01-04T22:52,2000,COMPLETED,0,none
3685,BF4685,JPA,CNF,PR-BFY08,2026-02-26T09:33,2026-02-26T12:04,2026-02-26T09:33,2026-02-26T12:09,1800,COMPLETED,0,none
3686,BF4686,REC,MCP,PR-BFY08,2025-06-26T22:02,2025-06-27T00:52,2025-06-26T22:02,2025-06-27T00:49,2000,COMPLETED,0,none
3687,BF4687,MCP,SLZ,PR-BFY09,2026-02-07T09:50,2026-02-07T12:38,2026-02-07T09:50,2026-02-07T12:42,2000,COMPLETED,198,weather
3688,BF4688,PMW,MAO,PR-BFY16,2025-07-20T19:03,2025-07-20T20:42,2025-07-20T19:03,2025-07-20T20:47,1200,COMPLETED,0,none
3689,BF4689,BVB,MAO,PR-BFY14,2026-01-15T16:34,2026-01-15T18:05,2026-01-15T16:34,2026-01-15T18:12,1200,COMPLETED,0,none
3690,BF4690,BEL,GYN,PR-BFY14,2025-10-05T11:14,2025-10-05T14:04,2025-10-05T11:14,2025-10-05T14:07,2000,COMPLETED,0,none
3691,BF4691,GYN,GRU,PR-BFY18,2026-04-10T12:59,2026-04-10T13:59,2026-04-10T12:59,2026-04-10T13:56,900,COMPLETED,0,none
3692,BF4692,AJU,POA,PR-BFY15,2026-04-11T23:48,2026-04-12T03:15,2026-04-11T23:48,2026-04-12T03:10,2800,COMPLETED,17,operational
3693,BF4693,NVT,VCP,PR-BFY17,2026-01-14T16:08,2026-01-14T16:59,2026-01-14T16:37,2026-01-14T17:35,800,COMPLETED,29,operational
3694,BF4694,BEL,POA,PR-BFY07,2026-04-02T20:30,2026-04-03T01:01,2026-04-02T20:30,2026-04-03T01:05,3500,COMPLETED,0,none
3695,BF4695,AJU,BSB,PR-BFY04,2026-04-04T14:59,2026-04-04T16:56,2026-04-04T14:59,2026-04-04T16:52,1700,COMPLETED,0,none
3696,BF4696,CGH,GIG,PR-BFY07,2025-12-25T04:30,2025-12-25T05:14,2025-12-25T04:30,2025-12-25T05:10,400,COMPLETED,0,none
3697,BF4697,JPA,SDU,PR-BFY18,2026-05-20T14:20,2026-05-20T16:51,2026-05-20T14:20,2026-05-20T16:49,1800,COMPLETED,0,none
3698,BF4698,JPA,BSB,PR-BFY13,2025-06-28T20:43,2025-06-28T22:48,2025-06-28T20:43,2025-06-28T22:46,1700,COMPLETED,0,none
3699,BF4699,GYN,NAT,PR-BFY03,2025-08-22T22:13,2025-08-23T00:23,2025-08-22T22:13,2025-08-23T00:29,1700,COMPLETED,0,none
3700,BF4700,REC,BVB,PR-BFY02,2026-02-13T04:59,2026-02-13T07:48,2026-02-13T04:59,2026-02-13T07:54,2000,COMPLETED,0,none
3701,BF4701,AJU,NAT,PR-BFY13,2026-03-06T00:36,2026-03-06T01:21,2026-03-06T00:36,2026-03-06T01:21,600,COMPLETED,0,none
3702,BF4702,SSA,CNF,PR-BFY06,2025-06-25T22:59,2025-06-26T01:04,2025-06-25T22:59,2025-06-26T01:14,1800,COMPLETED,0,none
3703,BF4703,MCP,GRU,PR-BFY05,2025-08-21T17:52,2025-08-21T21:33,2025-08-21T17:52,2025-08-21T21:42,2800,COMPLETED,0,none
3704,BF4704,MCZ,BSB,PR-BFY17,2026-04-30T13:54,2026-04-30T15:57,2026-04-30T13:54,2026-04-30T16:06,1700,COMPLETED,0,none
3705,BF4705,GYN,MAO,PR-BFY20,2025-06-21T22:56,2025-06-22T01:46,2025-06-21T22:56,2025-06-22T01:53,2000,COMPLETED,0,none
3706,BF4706,IGU,PMW,PR-BFY20,2026-02-26T07:41,2026-02-26T11:56,2026-02-26T07:41,2026-02-26T12:00,3500,COMPLETED,0,none
3707,BF4707,FOR,BSB,PR-BFY09,2026-03-27T18:12,2026-03-27T20:23,2026-03-27T18:12,2026-03-27T20:33,1700,COMPLETED,0,none
3708,BF4708,NAT,CGH,PR-BFY12,2026-04-13T14:21,2026-04-13T16:38,2026-04-13T14:21,2026-04-13T16:47,1800,COMPLETED,0,none
3709,BF4709,VCP,RBR,PR-BFY10,2026-02-01T20:26,2026-02-02T00:10,2026-02-01T20:26,2026-02-02T00:18,2800,COMPLETED,0,none
3710,BF4710,POA,IGU,PR-BFY07,2025-07-04T02:00,2025-07-04T02:38,2025-07-04T02:00,2025-07-04T02:45,500,COMPLETED,0,none
3711,BF4711,CGR,GYN,PR-BFY19,2025-08-05T02:27,2025-08-05T03:25,2025-08-05T05:22,2025-08-05T06:21,700,COMPLETED,175,weather
3712,BF4712,PMW,SDU,PR-BFY14,2025-06-12T20:07,2025-06-12T23:50,2025-06-12T21:51,2025-06-13T01:40,2800,COMPLETED,104,weather
3713,BF4713,CWB,BEL,PR-BFY08,2025-11-03T18:39,2025-11-03T22:58,2025-11-03T18:39,2025-11-03T23:08,3500,COMPLETED,0,none
3714,BF4714,GRU,THE,PR-BFY04,2025-10-24T16:21,2025-10-24T18:29,2025-10-24T16:21,2025-10-24T18:39,1800,COMPLETED,0,none
3715,BF4715,NAT,MCP,PR-BFY05,2025-09-26T03:43,2025-09-26T06:29,2025-09-26T03:43,2025-09-26T06:39,2000,COMPLETED,0,none
3716,BF4716,GRU,RBR,PR-BFY10,2025-08-15T08:43,2025-08-15T12:07,2025-08-15T09:12,2025-08-15T12:42,2800,COMPLETED,29,crew
3717,BF4717,CWB,POA,PR-BFY17,2025-06-18T07:29,2025-06-18T08:17,2025-06-18T09:11,2025-06-18T09:55,500,COMPLETED,102,weather
3718,BF4718,SLZ,MAO,PR-BFY19,2025-06-27T13:29,2025-06-27T16:10,2025-06-27T13:29,2025-06-27T16:11,2000,COMPLETED,0,none
3719,BF4719,BVB,SSA,PR-BFY05,2026-03-20T08:02,2026-03-20T10:42,2026-03-20T08:02,2026-03-20T10:52,2000,COMPLETED,0,none
3720,BF4720,CGR,NVT,PR-BFY08,2025-08-10T22:07,2025-08-10T23:46,2025-08-10T22:07,2025-08-10T23:50,1300,COMPLETED,66,atc
3721,BF4721,REC,GYN,PR-BFY06,2025-07-14T06:46,2025-07-14T08:43,2025-07-14T07:21,2025-07-14T09:23,1700,COMPLETED,35,weather
3722,BF4722,JPA,CGR,PR-BFY04,2025-11-12T14:04,2025-11-12T16:01,2025-11-12T14:04,2025-11-12T16:04,1700,COMPLETED,0,none
3723,BF4723,IGU,JPA,PR-BFY05,2026-03-28T13:47,2026-03-28T17:17,2026-03-28T13:47,2026-03-28T17:24,2800,COMPLETED,0,none
3724,BF4724,REC,MCZ,PR-BFY06,2026-05-28T13:30,2026-05-28T14:27,2026-05-28T14:10,2026-05-28T15:14,600,COMPLETED,40,atc
3725,BF4725,SDU,POA,PR-BFY01,2025-09-22T00:22,2025-09-22T01:26,2025-09-22T00:22,2025-09-22T01:22,800,COMPLETED,0,none
3726,BF4726,CNF,SDU,PR-BFY15,2025-11-29T21:46,2025-11-29T22:07,2025-11-29T23:14,2025-11-29T23:42,400,COMPLETED,88,mechanical
3727,BF4727,IGU,RBR,PR-BFY09,2025-08-14T08:03,2025-08-14T12:20,2025-08-14T08:03,2025-08-14T12:16,3500,COMPLETED,0,none
3728,BF4728,GIG,FOR,PR-BFY11,2025-09-29T21:05,2025-09-29T23:34,2025-09-29T21:05,2025-09-29T23:29,1800,COMPLETED,0,none
3729,BF4729,VCP,IGU,PR-BFY07,2026-03-21T03:01,2026-03-21T04:04,2026-03-21T03:01,2026-03-21T04:04,800,COMPLETED,153,weather
3730,BF4730,NAT,SDU,PR-BFY20,2026-05-22T04:51,2026-05-22T07:12,2026-05-22T04:51,2026-05-22T07:22,1800,COMPLETED,0,none
3731,BF4731,CGH,JPA,PR-BFY13,2026-03-05T21:14,2026-03-05T23:44,2026-03-05T21:50,2026-03-06T00:30,1800,COMPLETED,36,atc
3732,BF4732,JPA,CWB,PR-BFY18,2025-12-23T05:39,2025-12-23T09:08,2025-12-23T05:57,2025-12-23T09:29,2800,COMPLETED,18,operational
3733,BF4733,SDU,CGR,PR-BFY08,2026-03-14T02:11,2026-03-14T03:14,2026-03-14T02:11,2026-03-14T03:23,900,COMPLETED,0,none
3734,BF4734,IGU,VCP,PR-BFY18,2026-01-05T14:26,2026-01-05T15:27,2026-01-05T14:26,2026-01-05T15:25,800,COMPLETED,33,weather
3735,BF4735,CGH,SLZ,PR-BFY09,2025-09-20T01:07,2025-09-20T03:24,2025-09-20T01:07,2025-09-20T03:22,1800,COMPLETED,0,none
3736,BF4736,BEL,GIG,PR-BFY01,2025-11-28T23:29,2025-11-29T03:10,2025-11-28T23:29,2025-11-29T03:07,2800,COMPLETED,0,none
3737,BF4737,CGB,SSA,PR-BFY04,2025-08-07T08:48,2025-08-07T11:12,2025-08-07T08:48,2025-08-07T11:10,1700,COMPLETED,0,none
3738,BF4738,MCP,NAT,PR-BFY10,2025-08-31T03:56,2025-08-31T06:39,2025-08-31T03:56,2025-08-31T06:38,2000,COMPLETED,111,operational
3739,BF4739,SLZ,SSA,PR-BFY03,2026-03-25T23:24,2026-03-26T00:16,2026-03-25T23:24,2026-03-26T00:20,600,COMPLETED,0,none
3740,BF4740,CGH,CGB,PR-BFY04,2025-12-08T15:52,2025-12-08T16:51,2025-12-08T15:52,2025-12-08T16:49,900,COMPLETED,65,operational
3741,BF4741,BVB,RBR,PR-BFY06,2025-08-15T09:59,2025-08-15T11:28,2025-08-15T09:59,2025-08-15T11:30,1200,COMPLETED,102,weather
3742,BF4742,CWB,AJU,PR-BFY10,2025-08-24T08:31,2025-08-24T12:05,2025-08-24T08:31,2025-08-24T12:09,2800,COMPLETED,0,none
3743,BF4743,IGU,CGH,PR-BFY13,2026-02-18T23:42,2026-02-19T00:45,2026-02-19T03:07,2026-02-19T04:06,800,COMPLETED,205,weather
3744,BF4744,IGU,GIG,PR-BFY03,2026-01-02T11:26,2026-01-02T12:37,2026-01-02T11:26,2026-01-02T12:38,800,COMPLETED,0,none
3745,BF4745,GRU,GYN,PR-BFY09,2025-08-16T03:25,2025-08-16T04:30,2025-08-16T03:25,2025-08-16T04:37,900,COMPLETED,0,none
3746,BF4746,CWB,REC,PR-BFY20,2025-08-31T03:02,2025-08-31T06:52,2025-08-31T03:02,2025-08-31T07:02,2800,COMPLETED,0,none
3747,BF4747,CGB,MCP,PR-BFY15,2025-07-10T19:07,2025-07-10T21:41,2025-07-10T19:07,2025-07-10T21:42,2000,COMPLETED,0,none
3748,BF4748,CGB,CGR,PR-BFY08,2026-04-24T12:25,2026-04-24T13:07,2026-04-24T12:25,2026-04-24T13:05,700,COMPLETED,0,none
3749,BF4749,FLN,MAO,PR-BFY03,2025-12-28T09:25,2025-12-28T13:39,2025-12-28T12:21,2025-12-28T16:39,3500,COMPLETED,176,atc
3750,BF4750,GRU,BVB,PR-BFY12,2026-03-08T13:45,2026-03-08T17:05,2026-03-08T13:45,2026-03-08T17:14,2800,COMPLETED,124,atc
3751,BF4751,GYN,VCP,PR-BFY03,2025-07-04T02:42,2025-07-04T03:50,2025-07-04T02:42,2025-07-04T03:52,900,COMPLETED,0,none
3752,BF4752,AJU,BVB,PR-BFY10,2025-06-27T08:44,2025-06-27T11:06,2025-06-27T11:15,2025-06-27T13:42,2000,COMPLETED,151,weather
3753,BF4753,NVT,MCP,PR-BFY01,2025-08-08T21:37,2025-08-09T01:54,2025-08-08T23:33,2025-08-09T03:54,3500,COMPLETED,116,operational
3754,BF4754,CGH,CGR,PR-BFY18,2026-04-17T23:45,2026-04-18T00:51,2026-04-17T23:45,2026-04-18T00:55,900,COMPLETED,0,none
3755,BF4755,FLN,BEL,PR-BFY13,2025-12-15T18:58,2025-12-15T23:26,2025-12-15T19:30,2025-12-16T00:00,3500,COMPLETED,32,crew
3756,BF4756,BEL,GIG,PR-BFY01,2025-06-19T11:04,2025-06-19T14:25,2025-06-19T11:04,2025-06-19T14:34,2800,COMPLETED,0,none
3757,BF4757,MAO,VCP,PR-BFY16,2026-04-20T16:28,2026-04-20T20:03,2026-04-20T16:28,2026-04-20T20:05,2800,COMPLETED,0,none
3758,BF4758,CWB,JPA,PR-BFY15,2026-01-12T16:38,2026-01-12T20:17,2026-01-12T16:38,2026-01-12T20:13,2800,COMPLETED,66,atc
3759,BF4759,REC,GIG,PR-BFY02,2025-08-20T13:42,2025-08-20T16:16,2025-08-20T13:42,2025-08-20T16:24,1800,COMPLETED,0,none
3760,BF4760,CGH,CGR,PR-BFY03,2025-06-18T04:53,2025-06-18T05:55,2025-06-18T04:53,2025-06-18T05:59,900,COMPLETED,0,none
3761,BF4761,BEL,POA,PR-BFY08,2026-01-30T08:21,2026-01-30T13:00,2026-01-30T08:21,2026-01-30T13:02,3500,COMPLETED,0,none
3762,BF4762,GYN,THE,PR-BFY12,2026-01-07T15:58,2026-01-07T18:16,2026-01-07T15:58,2026-01-07T18:21,1700,COMPLETED,0,none
3763,BF4763,CNF,CGB,PR-BFY08,2025-08-19T07:07,2025-08-19T08:19,2025-08-19T07:07,2025-08-19T08:20,900,COMPLETED,0,none
3764,BF4764,POA,GYN,PR-BFY13,2025-06-01T22:03,2025-06-01T23:58,2025-06-01T22:03,2025-06-01T23:58,1300,COMPLETED,0,none
3765,BF4765,MCZ,FLN,PR-BFY15,2026-02-09T09:27,2026-02-09T12:53,2026-02-09T09:27,2026-02-09T13:03,2800,COMPLETED,0,none
3766,BF4766,GYN,GIG,PR-BFY05,2026-04-27T21:44,2026-04-27T22:47,2026-04-27T21:44,2026-04-27T22:55,900,COMPLETED,0,none
3767,BF4767,CGB,FOR,PR-BFY18,2026-05-27T16:10,2026-05-27T18:29,2026-05-27T16:10,2026-05-27T18:30,1700,COMPLETED,0,none
3768,BF4768,MCP,POA,PR-BFY13,2026-03-01T21:05,2026-03-02T01:44,2026-03-02T00:09,2026-03-02T04:47,3500,COMPLETED,184,operational
3769,BF4769,FOR,IGU,PR-BFY09,2025-08-07T08:21,2025-08-07T11:49,2025-08-07T08:21,2025-08-07T11:51,2800,COMPLETED,0,none
3770,BF4770,NAT,BSB,PR-BFY15,2025-08-30T13:29,2025-08-30T15:54,2025-08-30T13:29,2025-08-30T16:01,1700,COMPLETED,0,none
3771,BF4771,PMW,CGH,PR-BFY16,2026-04-10T10:09,2026-04-10T13:29,2026-04-10T10:09,2026-04-10T13:27,2800,COMPLETED,0,none
3772,BF4772,BVB,GYN,PR-BFY13,2026-01-19T14:26,2026-01-19T17:00,2026-01-19T14:26,2026-01-19T16:58,2000,COMPLETED,0,none
3773,BF4773,SDU,POA,PR-BFY12,2025-06-18T20:07,2025-06-18T21:09,2025-06-18T20:07,2025-06-18T21:10,800,COMPLETED,0,none
3774,BF4774,MAO,CGB,PR-BFY01,2026-03-14T06:42,2026-03-14T09:11,2026-03-14T06:42,2026-03-14T09:20,2000,COMPLETED,0,none
3775,BF4775,GIG,CWB,PR-BFY20,2026-01-25T14:13,2026-01-25T15:14,2026-01-25T14:13,2026-01-25T15:16,800,COMPLETED,0,none
3776,BF4776,THE,GYN,PR-BFY13,2025-11-30T10:27,2025-11-30T12:45,2025-11-30T10:27,2025-11-30T12:43,1700,COMPLETED,193,mechanical
3777,BF4777,FLN,MAO,PR-BFY11,2025-09-18T21:26,2025-09-19T01:49,2025-09-18T21:26,2025-09-19T01:45,3500,COMPLETED,169,operational
3778,BF4778,GRU,MCZ,PR-BFY04,2025-10-05T10:29,2025-10-05T12:46,2025-10-05T10:29,2025-10-05T12:43,1800,COMPLETED,0,none
3779,BF4779,AJU,BEL,PR-BFY03,2025-07-11T07:53,2025-07-11T10:15,2025-07-11T07:53,2025-07-11T10:23,2000,COMPLETED,0,none
3780,BF4780,BVB,NAT,PR-BFY05,2026-05-01T17:22,2026-05-01T19:48,2026-05-01T17:22,2026-05-01T19:45,2000,COMPLETED,0,none
3781,BF4781,VCP,RBR,PR-BFY07,2025-11-16T04:48,2025-11-16T08:08,2025-11-16T08:12,2025-11-16T11:31,2800,COMPLETED,204,weather
3782,BF4782,REC,RBR,PR-BFY18,2026-01-07T14:31,2026-01-07T17:12,2026-01-07T14:31,2026-01-07T17:08,2000,COMPLETED,0,none
3783,BF4783,BVB,FLN,PR-BFY09,2026-05-15T02:54,2026-05-15T07:10,2026-05-15T04:04,2026-05-15T08:23,3500,COMPLETED,70,atc
3784,BF4784,REC,GIG,PR-BFY14,2026-05-26T13:36,2026-05-26T16:02,2026-05-26T13:36,2026-05-26T16:04,1800,COMPLETED,0,none
3785,BF4785,BVB,PMW,PR-BFY05,2026-02-20T04:24,2026-02-20T05:54,2026-02-20T04:24,2026-02-20T05:53,1200,COMPLETED,0,none
3786,BF4786,VCP,BEL,PR-BFY17,2025-09-08T04:29,2025-09-08T08:17,2025-09-08T06:29,2025-09-08T10:14,2800,COMPLETED,120,mechanical
3787,BF4787,SLZ,FLN,PR-BFY01,2025-12-27T07:09,2025-12-27T10:32,2025-12-27T07:09,2025-12-27T10:34,2800,COMPLETED,0,none
3788,BF4788,SDU,GYN,PR-BFY20,2026-03-29T01:44,2026-03-29T02:49,2026-03-29T01:44,2026-03-29T02:57,900,COMPLETED,0,none
3789,BF4789,GYN,IGU,PR-BFY14,2025-10-16T19:48,2025-10-16T21:25,2025-10-16T19:48,2025-10-16T21:22,1300,COMPLETED,0,none
3790,BF4790,BVB,IGU,PR-BFY19,2026-04-13T10:13,2026-04-13T14:33,2026-04-13T11:30,2026-04-13T15:47,3500,COMPLETED,77,weather
3791,BF4791,SLZ,GYN,PR-BFY15,2025-10-09T20:13,2025-10-09T22:20,2025-10-09T22:44,2025-10-10T00:58,1700,COMPLETED,151,mechanical
3792,BF4792,PMW,GIG,PR-BFY20,2025-10-06T06:56,2025-10-06T10:28,2025-10-06T06:56,2025-10-06T10:31,2800,COMPLETED,0,none
3793,BF4793,BVB,JPA,PR-BFY06,2026-01-20T15:45,2026-01-20T18:32,2026-01-20T15:45,2026-01-20T18:37,2000,COMPLETED,0,none
3794,BF4794,PMW,JPA,PR-BFY08,2026-03-29T19:27,2026-03-29T22:11,2026-03-29T20:59,2026-03-29T23:46,2000,COMPLETED,92,crew
3795,BF4795,BEL,SLZ,PR-BFY04,2026-04-09T12:53,2026-04-09T15:37,2026-04-09T12:53,2026-04-09T15:35,2000,COMPLETED,0,none
3796,BF4796,VCP,CWB,PR-BFY11,2025-11-10T01:34,2025-11-10T02:31,2025-11-10T02:54,2025-11-10T03:46,800,COMPLETED,80,weather
3797,BF4797,FOR,SSA,PR-BFY20,2026-05-15T17:25,2026-05-15T18:02,2026-05-15T17:25,2026-05-15T18:08,600,COMPLETED,0,none
3798,BF4798,AJU,THE,PR-BFY16,2025-07-11T14:56,2025-07-11T15:55,2025-07-11T14:56,2025-07-11T15:55,600,COMPLETED,0,none
3799,BF4799,REC,SSA,PR-BFY01,2025-07-08T23:02,2025-07-08T23:42,2025-07-08T23:02,2025-07-08T23:41,600,COMPLETED,0,none
3800,BF4800,THE,MAO,PR-BFY04,2025-12-12T00:29,2025-12-12T03:19,2025-12-12T00:29,2025-12-12T03:19,2000,COMPLETED,0,none
3801,BF4801,NVT,CNF,PR-BFY11,2026-03-16T23:13,2026-03-17T00:15,2026-03-16T23:13,2026-03-17T00:16,800,COMPLETED,0,none
3802,BF4802,REC,CGR,PR-BFY12,2025-07-23T18:20,2025-07-23T20:34,2025-07-23T18:20,2025-07-23T20:39,1700,COMPLETED,0,none
3803,BF4803,AJU,JPA,PR-BFY20,2026-05-23T14:13,2026-05-23T15:02,2026-05-23T14:13,2026-05-23T15:03,600,COMPLETED,0,none
3804,BF4804,MCP,POA,PR-BFY19,2026-05-22T23:31,2026-05-23T04:10,2026-05-22T23:31,2026-05-23T04:07,3500,COMPLETED,0,none
3805,BF4805,MCZ,BVB,PR-BFY03,2025-09-15T08:23,2025-09-15T10:51,2025-09-15T08:23,2025-09-15T10:48,2000,COMPLETED,0,none
3806,BF4806,VCP,REC,PR-BFY17,2025-11-05T16:51,2025-11-05T19:08,2025-11-05T16:51,2025-11-05T19:09,1800,COMPLETED,0,none
3807,BF4807,NVT,SDU,PR-BFY04,2026-02-14T14:37,2026-02-14T15:39,2026-02-14T14:37,2026-02-14T15:47,800,COMPLETED,0,none
3808,BF4808,GIG,BSB,PR-BFY07,2026-02-21T14:46,2026-02-21T16:13,2026-02-21T14:46,2026-02-21T16:13,900,COMPLETED,0,none
3809,BF4809,BSB,GRU,PR-BFY17,2025-06-11T11:53,2025-06-11T13:07,2025-06-11T11:53,2025-06-11T13:03,900,COMPLETED,116,weather
